,0,1,2,3,4,5,6
0,2013-09-06 00:00:00+08:00,76.25125122070312,75.50368993422565,76.25125122070312,76.25125122070312,24631000,24631000
1,2013-09-09 00:00:00+08:00,76.99880981445312,75.50368729378413,76.62502918428588,76.99880981445312,32515000,32515000
2,2013-09-10 00:00:00+08:00,78.12014770507812,76.62502526096179,76.99880587199088,78.12014770507812,37304000,37304000
3,2013-09-11 00:00:00+08:00,78.12014770507812,76.62502526096179,76.99880587199088,78.12014770507812,40290000,40290000
4,2013-09-12 00:00:00+08:00,78.12014265567208,76.99880089506435,76.99880089506435,77.3725814819336,32814000,32814000
5,2013-09-13 00:00:00+08:00,76.99879582102706,76.25123469655107,76.62501525878906,76.62501525878906,22273000,22273000
6,2013-09-16 00:00:00+08:00,78.8676986694336,77.74635698219046,77.74635698219046,78.8676986694336,40590000,40590000
7,2013-09-17 00:00:00+08:00,78.8676986694336,78.12013754460484,78.8676986694336,78.8676986694336,25402000,25402000
8,2013-09-18 00:00:00+08:00,78.86771296528936,76.99880981445312,78.49393233512211,76.99880981445312,28113000,28113000
9,2013-09-23 00:00:00+08:00,79.24147923184798,76.62501529494733,76.99879585736171,78.8676986694336,51403000,51403000
10,2013-09-24 00:00:00+08:00,78.86769994099934,77.74635823567708,78.4939193725586,78.4939193725586,28633000,28633000
11,2013-09-25 00:00:00+08:00,78.12015170495486,76.99880981445312,78.12015170495486,76.99880981445312,31708000,31708000
12,2013-09-26 00:00:00+08:00,77.37258674358499,75.8774642944336,77.37258674358499,75.8774642944336,23012000,23012000
13,2013-09-27 00:00:00+08:00,77.37259044462037,76.25124855411863,77.37259044462037,76.99880981445312,26146000,26146000
14,2013-09-30 00:00:00+08:00,76.2512398335471,74.75611748386972,75.12989807128906,75.12989807128906,45308000,45308000
15,2013-10-01 00:00:00+08:00,76.62502551900928,75.12990306985789,75.12990306985789,75.8774642944336,22557000,22557000
16,2013-10-02 00:00:00+08:00,77.37259044462037,76.25124855411863,77.37259044462037,76.99880981445312,14186000,14186000
17,2013-10-03 00:00:00+08:00,79.2414805094401,76.99879709879556,77.37257766723633,78.4939193725586,50622000,50622000
